dionysius,marsik,18,11,1948,53000
marek,kubicek,1,1,1944,53000
vnislav,jansa,13,11,1948,69000
otmar,pesek,15,8,1998,70000
premysl,kupka,26,12,1978,69000
daniel,kvasnicka,8,1,2000,59000
poncian,stefan,14,1,2004,48000
jan,valasek,12,5,1984,56000
lubos,cizek,25,7,1962,59000
mojmir,pech,4,11,1950,76000
gregor,zelinka,1,3,1999,39000
cestmir,hampl,18,12,1934,86000
herman,holik,22,7,2004,65000
mojmir,moravek,29,1,1974,48000
anastaz,slezak,16,7,1951,66000
klement,kafka,21,12,1970,13000
vladimir,svehla,20,6,1944,25000
miroslav,cermak,30,11,1976,98000
libor,bednar,29,10,2001,96000
milad,veverka,15,8,1985,94000
sebastian,pavelka,8,10,1947,64000
poncian,hruska,28,9,1936,59000
lubor,chmelik,1,3,1966,44000
rajmund,hrabal,19,11,1941,56000
ludvik,ruzicka,25,5,1964,49000
borek,svab,18,1,1977,8000
julius,majer,22,6,1996,93000
vitezslav,stejskal,23,3,1978,33000
cestmir,dokoupil,12,10,1965,59000
detrich,martinek,23,7,1972,55000
vladimir,balaz,24,5,1990,78000
milad,pospisil,30,12,1983,13000
cestmir,rada,22,7,1993,100000
detrich,kopecky,5,2,1941,18000
dzamil,vyskocil,12,11,1984,69000
jeronym,zelenka,15,11,1973,47000
david,dvorak,12,6,1943,71000
ctirad,hlousek,25,3,1983,48000
emanuel,hudec,26,2,1959,82000
dzamil,bezdek,4,1,1982,99000
albert,kubes,29,1,1935,55000
bohdan,synek,26,9,1953,40000
albert,zaruba,21,3,1986,69000
julius,antos,18,6,1941,74000
bohumir,nguyen,22,1,1998,67000
jaroslav,dlouhy,4,1,1933,38000
pribyslav,hladik,7,9,1981,72000
ambroz,pasek,10,6,1937,23000
bruno,cap,1,12,1986,49000
pribyslav,gajdos,3,10,1977,7000
horymir,zajic,24,5,1999,59000
dionysius,smolik,8,8,2004,30000
gregor,dolejsi,30,5,1991,40000
gregor,simek,23,7,1960,68000
pribyslav,zaruba,26,5,1947,5000
nicolas,schwarz,23,1,1950,5000
kristian,vejvoda,9,11,1940,63000
veroslav,hudecek,15,2,1938,40000
jaromir,kroupa,13,4,1931,39000
horymir,sterba,20,12,1982,23000
zdenek,louda,5,8,1987,95000
robin,hejduk,5,8,1998,3000
hanus,dostal,17,10,1968,74000
hanus,krejci,26,6,1982,3000
artur,kral,9,2,1934,6000
sava,prazak,29,12,1947,1000
cyprian,janda,9,8,1950,82000
richard,bocek,20,12,1947,85000
slavek,burian,21,1,1932,23000
vavrinec,kubu,2,10,1979,7000
mikulas,kozak,23,11,1931,59000
ctirad,kubik,17,1,1944,60000
mojmir,holy,28,10,2003,16000
ctirad,herman,11,5,1988,38000
zavis,petr,3,5,1955,53000
jiri,stehlik,17,10,2003,59000
slavomir,urban,14,6,1991,81000
kristian,hrncir,9,5,1932,70000
leos,machalek,26,8,1942,30000
zbynek,mach,14,4,1979,61000
matej,vlcek,11,2,1986,69000
pribyslav,pavlicek,18,12,1936,68000
artur,hlousek,22,11,1985,87000
filip,petrik,9,6,1979,87000
horymir,novy,8,11,1974,59000
emil,knotek,15,7,2002,83000
robin,marsik,31,12,1932,41000
robert,muzik,16,8,1991,38000
lubomir,slezak,30,8,1942,69000
sava,conka,11,2,1933,25000
melichar,fiala,4,7,1968,71000
richard,veverka,2,7,1931,40000
miroslav,pelc,15,1,2001,89000
vladislav,hron,20,8,1931,23000
ferdinand,vaculik,28,4,1983,71000
ctirad,ulrich,23,7,1931,66000
premysl,svehla,16,7,1955,74000
lubomir,slaby,4,12,2003,28000
teodor,urban,10,6,1955,89000
robert,sustr,5,7,1957,14000
arnost,olah,5,1,1985,39000
cestmir,dostal,1,8,1957,50000
bartolomej,kratky,21,7,1971,64000
ondrej,hejda,1,9,1990,44000
boleslav,cervinka,10,1,1947,50000
cestmir,hubacek,23,3,1997,13000
albert,sindler,17,11,1988,19000
radovan,kulhanek,23,5,1940,58000
emanuel,schneider,31,8,1931,42000
herman,kopriva,10,5,2000,38000
rene,pelikan,5,1,1989,24000
kristian,bares,10,9,1994,82000
poncian,pilar,27,3,1938,25000
dionysius,zak,26,2,1970,70000
sobeslav,frank,18,6,1969,78000
radim,lang,3,1,1989,59000
evzen,kaplan,8,8,1974,63000
honza,jakes,16,9,1971,65000
veroslav,kubik,18,1,1975,26000
tonda,orsag,5,7,1994,98000
zbynek,zaruba,26,10,1974,18000
tonda,strnad,21,6,1946,94000
poncian,stefan,7,5,1995,86000
matej,melichar,9,3,1977,75000
ctirad,hladky,9,5,1954,40000
nicolas,kouba,2,8,1974,57000
veroslav,smolik,31,1,1978,8000
matous,zajicek,24,11,1980,57000
gustav,majer,5,6,1979,74000
slavek,knotek,9,6,1936,50000
rajmund,slanina,28,10,1932,53000
pribyslav,vlk,9,5,1959,82000
pribyslav,vanecek,8,6,1970,12000
robert,pelikan,17,3,1981,33000
daniel,berka,9,6,1951,92000
venceslav,hosek,18,5,1987,40000
ludvik,janca,7,5,1980,57000
cyril,kudrna,25,3,1934,38000
bohuslav,horejsi,8,1,1997,21000
oliver,gabriel,6,4,1981,14000
emanuel,petrik,2,7,1936,93000
lubos,soucek,12,5,1988,5000
cyril,vala,15,4,1977,33000
lumir,frank,29,1,1952,27000
oleg,polacek,5,6,1953,20000
veroslav,peterka,1,2,1948,10000
daniel,karas,31,6,1936,53000
matous,gajdos,13,1,1930,96000
lubor,hejl,15,10,1996,55000
mikulas,skrivanek,16,5,1989,1000
rajmund,verner,17,11,1994,70000
horymir,dobrovolny,8,12,1972,7000
lubor,jaros,5,2,1930,5000
matej,svatos,23,2,1991,68000
radovan,herman,16,1,1945,72000
vitezslav,jasek,13,11,1954,59000
milad,vejvoda,24,9,1960,25000
venceslav,cap,15,1,2000,44000
rajmund,karlik,4,9,1936,53000
daniel,richter,28,7,1935,97000
poncian,sedlacek,23,12,1938,54000
inocenc,sedlak,1,5,1946,50000
kazimir,vybiral,5,3,1971,71000
daniel,vybiral,30,4,1978,72000
vladislav,kozel,16,12,1997,59000
miroslav,vaclavik,13,8,1993,92000
gregor,chaloupka,15,1,1967,82000
lev,sulc,22,8,1979,54000
kristian,pavlik,5,2,2004,60000
poncian,zamecnik,23,1,1959,58000
lev,sklenar,27,12,1962,98000
vlastislav,zaruba,6,1,1936,4000
veroslav,synek,2,9,1950,92000
tomas,jirasek,9,2,1934,50000
kristian,dolejs,2,1,1958,60000
milan,mikula,7,1,1980,79000
matej,bartos,8,3,1960,98000
zdenek,cerny,1,11,1971,93000
metodej,dvorak,19,5,1980,18000
slavoj,kostal,22,5,1951,23000
lubomir,kopriva,16,7,1955,86000
bohdan,kral,3,2,1976,58000
evzen,bucek,30,3,1994,10000
leos,tichy,20,1,1962,44000
vojtech,lebeda,26,3,1963,85000
vavrinec,antos,13,3,1934,98000
herman,sladek,1,10,1994,58000
hubert,horejsi,17,3,2000,20000
ondrej,blecha,27,8,2004,88000
tibor,dubsky,3,10,2000,63000
vladislav,hlavaty,13,9,1937,71000
kazimir,klement,17,11,1938,57000
erik,ambroz,2,6,1948,53000
poncian,kucera,17,12,1986,25000
robert,smejkal,15,1,1993,95000
sava,elias,17,4,1947,67000
poncian,fiedler,29,11,1981,48000
mojmir,lorenc,29,5,1956,100000
kazimir,siska,7,12,1996,95000
evzen,matula,1,5,1980,39000
radoslav,marsalek,19,9,1992,96000
leopold,valenta,1,2,1953,98000
rudolf,panek,6,4,1993,48000
gregor,panek,21,4,1937,32000
honza,horvath,10,8,1965,53000
radoslav,zavrel,8,9,1953,71000
roland,janu,27,4,1988,58000
melichar,medek,17,3,1995,77000
vilem,bajer,7,11,1995,41000
radim,kohout,13,1,1970,70000
jeronym,langer,7,7,1941,58000
pribyslav,kratky,22,4,1945,8000
libor,novotny,15,1,1949,49000
kristian,soucek,4,9,1930,99000
klement,elias,9,3,1978,42000
roman,pekar,8,8,1989,98000
erik,zamecnik,16,3,1941,26000
dalimil,cervenka,8,5,1967,53000
kazimir,sklenar,25,11,1984,93000
daniel,smejkal,11,10,1948,79000
pribyslav,schneider,11,1,1969,13000
matej,tomsu,5,11,1999,26000
zikmund,brozek,27,1,1963,79000
matej,cibulka,12,7,1988,35000
sava,hubacek,21,1,1987,6000
kristian,dolejsi,9,5,1951,63000
ambroz,divis,29,10,1930,70000
herman,bohm,17,12,1963,49000
dalimil,volek,6,10,1984,54000
benedikt,chvojka,3,1,2004,97000
emanuel,holecek,17,8,1938,27000
ferdinand,ziga,24,5,1979,56000
daniel,kaderabek,3,1,1952,44000
medard,simek,22,3,1934,43000
petr,doubek,12,1,1986,64000
kazimir,lebeda,12,9,1987,67000
zdenek,cermak,29,12,1957,83000
detrich,matula,6,9,1976,93000
matej,vlcek,29,11,1984,43000
milad,vaculik,4,1,1947,55000
detrich,kratochvil,18,9,1949,42000
veroslav,vacha,3,4,1996,8000
ctislav,janu,25,5,1970,78000
poncian,pecha,1,9,1968,55000
sava,capek,6,12,2003,38000
libor,kolarik,2,12,1950,6000
mojmir,svoboda,8,4,1952,11000
vit,kubicek,21,1,1947,78000
richard,stuchlik,9,3,1994,88000
herman,cervenak,1,6,1938,1000
ivo,sobotka,31,2,1965,45000
artur,koutny,19,4,1958,7000
dionysius,svec,4,3,1939,85000
leos,pesta,26,1,1998,92000
julius,rezek,31,10,1948,69000
zbynek,stastny,24,4,1996,74000
zbynek,landa,2,11,1951,39000
silvestr,vojtisek,27,11,1956,59000
silvestr,stransky,8,7,1954,64000
tonda,sulc,7,7,1931,86000
pribyslav,ryba,29,11,1955,14000
kristian,blaha,24,1,1970,5000
ferdinand,adam,31,3,1980,39000
borek,mikes,31,11,1977,70000
matej,balcar,14,8,1974,59000
albert,hradecky,10,3,1968,11000
mikulas,jakubec,11,11,1967,48000
matej,vojta,10,6,2001,73000
matej,slechta,16,4,1947,7000
klement,koudelka,7,8,1953,98000
matous,sedivy,13,12,1951,53000
stepan,sima,1,12,1966,23000
premysl,rysavy,9,3,1951,8000
hanus,nedved,6,3,1991,70000
kazimir,machala,1,7,1936,3000
roland,hrdlicka,14,1,1957,7000
robert,burda,7,6,1943,40000
julius,matuska,9,2,1958,87000
premysl,krupicka,2,6,1974,45000
ivo,simon,15,9,1932,59000
teodor,ferko,8,7,1973,49000
mojmir,pospichal,1,1,1934,7000
tonda,hruby,2,4,1967,54000
ales,soukup,12,2,1990,98000
robert,lorenc,26,5,1934,6000
david,hlavacek,1,5,1986,73000
medard,kupka,3,5,1981,98000
norbert,hlavacek,27,2,1955,47000
jeronym,hoffmann,26,2,1944,71000
jiri,bauer,11,3,1938,3000
vladislav,cibulka,2,1,1963,24000
norbert,bajer,22,4,1969,60000
oleg,jerabek,2,8,1978,76000
radovan,kafka,1,3,1938,69000
gregor,tichy,20,7,1948,85000
matej,motycka,15,2,1947,41000
detrich,kovar,9,10,1984,69000
ctislav,merta,30,4,1992,86000
vit,vesely,25,1,1943,47000
tibor,dobes,24,1,2001,85000
radim,zamecnik,4,4,1941,5000
tonda,jezek,5,11,1964,44000
benedikt,langer,25,3,1969,70000
rudolf,cech,12,6,1962,43000
nicolo,sykora,10,5,1957,39000
vladislav,sykora,25,10,1975,11000
robert,safar,25,12,1989,62000
nicolas,travnicek,16,2,1970,36000
stanislav,matula,1,3,1935,5000
ferdinand,dvoracek,27,9,1965,14000
emanuel,vanecek,31,10,1972,11000
dionysius,sima,9,2,1985,59000
alexandr,schejbal,27,8,1969,77000
marek,vybiral,1,5,1942,53000
mojmir,zeleny,20,3,1970,92000
bohuslav,mikes,20,5,1973,57000
dalimil,hron,31,1,1930,50000
ludvik,kouril,22,12,1947,12000
klement,vesely,14,6,1931,83000
ferdinand,matyas,24,3,1944,0
dionysius,marecek,1,1,1955,44000
tibor,michal,15,6,1964,71000
vavrinec,malek,13,11,1990,59000
vitezslav,zima,2,1,2003,3000
emanuel,slechta,14,1,1980,25000
rudolf,benda,1,4,1933,58000
ctirad,valasek,16,1,1952,98000
oliver,merta,23,1,1959,95000
sava,cejka,30,8,2003,82000
roman,dolezal,8,5,1972,63000
sava,lukas,14,6,1962,98000
vladislav,lacko,1,3,1939,79000
lubos,sklenar,13,2,1939,64000
vit,necas,6,8,2001,54000
horymir,herman,13,8,1978,49000
vladislav,dobrovolny,22,11,1966,48000
ferdinand,stefek,31,9,1971,20000
marek,vojacek,5,11,1970,41000
hubert,bauer,6,1,1939,39000
vavrinec,kopriva,31,12,1976,57000
bronislav,zelenka,31,7,1930,70000
slavoj,hradecky,4,1,1981,74000
bohuslav,vojtisek,7,1,1956,39000
lubor,ludvik,25,6,1977,66000
miroslav,prchal,3,6,2000,63000
zavis,jaros,26,2,2004,54000
leopold,vaclavik,12,10,1952,86000
dionysius,zajicek,1,6,2000,83000
metodej,houdek,16,5,1946,14000
lubomir,macek,26,8,1953,57000
ludvik,demeter,24,1,1946,84000
robert,slovak,15,10,1978,27000
vlastimil,kupka,8,1,1988,27000
dalimil,marsik,4,11,1931,55000
oleg,louda,16,9,1983,64000
florian,dolejs,22,4,1970,0
dionysius,vyskocil,3,6,1942,10000
alexej,hampl,1,1,1930,59000
jan,rezek,12,4,1999,57000
evzen,stefan,1,1,1940,69000
ondrej,malek,7,6,1972,88000
emanuel,smutny,25,1,1956,35000
kristian,korinek,1,7,1949,32000
evzen,rehor,19,7,1988,38000
premysl,zaruba,31,9,1959,59000
ctislav,kovarik,13,7,2004,33000
rajmund,schmidt,9,5,1950,6000
zacharias,hrdlicka,29,4,2000,98000
radoslav,rezek,17,4,1969,30000
veroslav,polacek,14,9,1959,69000
bohdan,vlasak,27,2,1978,20000
kristian,najman,16,2,1977,53000
petr,herman,17,9,1942,80000
vladislav,michalek,2,6,1936,97000
ivo,bartak,8,8,1949,48000
jiri,dvorsky,19,1,1945,82000
dionysius,fencl,27,7,1935,62000
pribyslav,konecny,20,9,1971,25000
bohumir,vancura,19,12,1940,24000
klement,varga,10,11,1958,36000
pribyslav,sokol,13,3,1995,77000
anastaz,beran,10,3,1957,61000
veroslav,volek,25,12,1931,6000
florian,slama,20,7,1985,89000
rudolf,moravec,13,1,1965,86000
veroslav,varga,8,7,1991,27000
oleg,ruzicka,9,2,1950,56000
benedikt,holik,15,6,1977,85000
kristian,hofman,7,8,1991,1000
andrej,plachy,20,11,1951,50000
vincenc,wolf,15,10,1987,66000
ferdinand,machala,14,1,1966,38000
bohdan,zavrel,13,11,1984,40000
milan,janu,15,9,1938,47000
sava,sobotka,1,11,1956,1000
slavek,chmelar,11,11,1938,88000
honza,urban,27,2,1938,44000
herman,svoboda,8,7,1976,80000
rene,travnicek,7,2,1940,41000
jeronym,smolik,11,5,1984,34000
premysl,capek,21,2,1937,75000
tibor,martinek,1,8,1995,69000
ctirad,stejskal,26,12,1956,95000
slavoj,rezac,5,11,1957,95000
milad,suk,2,1,2001,38000
rajmund,vanek,2,11,1975,12000
roman,junek,23,3,1972,32000
bohuslav,riha,29,12,1939,98000
mojmir,samek,21,6,1942,79000
dalimil,hofman,9,6,1989,64000
richard,simek,6,2,1967,63000
lubos,strnad,1,1,1939,74000
robert,krejci,18,9,1948,70000
ambroz,marek,30,1,1976,26000
vladimir,mlcoch,20,12,1994,44000
milos,balog,30,1,1984,53000
adrian,dolezel,6,7,1962,86000
ctislav,minarik,29,1,1946,30000
florian,sevcik,13,10,1956,44000
rene,kalous,12,6,1956,49000
sava,hofman,16,3,1974,75000
sebastian,tomek,27,12,1946,85000
alexej,raska,25,5,1999,71000
radim,dostal,28,1,1953,59000
richard,sestak,9,7,1954,25000
klement,smetana,25,7,1950,79000
lubomir,holec,6,11,1968,3000
dionysius,machac,3,8,1969,65000
ales,vavra,1,1,2004,64000
pribyslav,sustr,12,4,1985,18000
norbert,bouska,13,4,1956,13000
mikulas,dolezal,21,2,1943,3000
mojmir,kouril,13,11,1975,40000
artur,slama,7,2,1982,83000
vitezslav,vojacek,25,12,1970,80000
slavoj,snajdr,14,11,1978,39000
dzamil,prokes,8,12,1960,31000
poncian,holy,16,7,1944,74000
erik,medek,10,10,1987,53000
tomas,moravec,28,10,1979,84000
nicolo,hornak,24,12,2004,63000
ales,vybiral,16,11,1957,13000
ferdinand,kalina,28,2,1988,6000
teodor,novacek,10,7,1947,70000
medard,reznicek,13,10,1935,61000
dionysius,pecha,15,1,1984,11000
poncian,rada,7,7,2001,31000
bruno,hlavaty,18,8,1967,48000
vincenc,seidl,11,5,2000,81000
alexej,konecny,19,3,1960,24000
honza,machalek,30,1,2000,26000
alvin,krejci,27,7,1969,21000
milad,hoffmann,13,1,1976,98000
cyprian,travnicek,22,9,2001,3000
sava,kouba,22,7,1999,85000
emanuel,hosek,21,12,1932,58000
ambroz,rak,14,3,1954,55000
oliver,bartos,28,9,1969,34000
rudolf,filip,23,6,1979,64000
richard,david,14,3,1960,44000
kazimir,lebeda,7,12,1949,3000
bartolomej,zelinka,4,10,1930,88000
rene,hejduk,2,9,1973,70000
leopold,nedved,19,9,1994,64000
erik,hanzlik,10,3,1989,96000
zdenek,charvat,26,1,1946,6000
kristian,charvat,1,12,1967,40000
kristian,moravec,17,7,1944,58000
dionysius,malina,9,6,1960,94000
zdenek,petrik,10,8,1957,57000
filip,hejduk,12,3,1993,53000
mojmir,slavik,1,4,1959,98000
radomir,kotek,25,10,1984,11000
lubomir,zelenka,7,4,1983,70000
gregor,hartman,10,11,1984,16000
dobroslav,slezak,6,11,1989,38000
rajmund,hradecky,21,8,1962,66000
marek,jansa,16,9,1980,20000
vlastimil,bobek,23,6,1958,30000
ludvik,martinec,1,1,1964,90000
rudolf,franek,3,3,1942,39000
oto,vondra,20,5,1961,44000
miroslav,muller,26,6,1935,59000
bohumir,richter,15,4,1988,86000
ambroz,zelinka,10,6,1964,44000
miroslav,macek,15,4,2004,13000
daniel,holecek,4,7,1998,49000
vlastimil,hejl,23,8,1988,58000
hanus,vacha,10,12,1968,70000
radovan,vecera,26,1,1979,24000
rudolf,urbanek,4,2,1950,57000
nicolo,herman,17,10,1994,3000
filip,karlik,29,1,1979,41000
dalimil,safar,5,10,2001,25000
klement,verner,3,11,1983,88000
vlastislav,kolacek,6,8,1970,43000
dalimil,medek,31,9,1942,66000
poncian,petrak,3,9,1953,53000
klement,david,22,1,1992,57000
hubert,bures,7,1,1979,41000
honza,muzik,13,8,1980,98000
bartolomej,spacil,1,3,1987,31000
premysl,duda,7,5,1941,1000
oliver,vlcek,5,4,1959,80000
inocenc,marecek,7,11,1966,39000
bohuslav,snajdr,16,7,1995,23000
mojmir,hoffmann,10,1,1950,60000
metodej,cervenka,28,6,1930,71000
libor,blazek,1,7,1977,43000
dominik,stejskal,1,11,1985,4000
petr,janca,27,5,1965,69000
mojmir,broz,2,9,1990,27000
florian,machalek,20,8,1941,64000
vladislav,matula,20,2,1970,53000
lumir,pelc,16,4,1973,90000
ctirad,cermak,29,1,1976,94000
kazimir,svec,2,6,1977,96000
poncian,kadlec,19,11,1973,73000
roman,bohm,20,12,1966,57000
vilem,cervinka,12,4,1947,1000
norbert,horvat,13,10,1947,64000
robert,jelinek,23,1,1994,92000
dionysius,balcar,28,6,1937,3000
hyacint,kukla,9,2,2003,23000
richard,nejedly,28,9,1990,39000
matous,sobotka,30,3,1997,70000
klement,homola,15,9,1976,40000
florian,malik,26,10,1934,55000
radomir,bocek,1,3,1945,64000
metodej,javurek,4,10,1963,92000
dalimil,snajdr,1,2,1990,77000
honza,klimes,13,10,1995,57000
vojtech,kraus,5,4,1945,74000
benedikt,zahradnik,7,11,2001,38000
teodor,safarik,17,5,1956,39000
poncian,brozek,11,2,1988,68000
blahoslav,smekal,22,4,1998,35000
matous,kindl,27,10,1983,25000
dionysius,strnad,6,12,1989,20000
kristian,nemec,21,10,1971,45000
vavrinec,zikmund,27,8,1964,11000
inocenc,gregor,1,8,1956,18000
honza,kratky,22,6,1956,53000
ludvik,kubat,14,2,1982,7000
lumir,janicek,19,9,2003,18000
lubos,toth,6,1,1931,19000
hubert,jezek,11,6,1953,39000
pribyslav,krcmar,21,6,1975,3000
ales,prihoda,24,11,1982,27000
hanus,hejduk,30,4,1997,42000
matej,cibulka,1,2,2000,61000
adrian,trojan,4,7,1931,25000
nicolas,forman,20,3,1986,53000
david,pesta,27,7,1932,49000
vladislav,jezek,13,8,1930,19000
dzamil,merta,15,3,1978,45000
filip,panek,24,1,1931,49000
oliver,skalicky,27,9,1976,90000
zbynek,gabriel,8,12,1989,38000
vincenc,sedlacek,24,8,1947,20000
robert,berka,30,5,1941,64000
dominik,vanicek,8,1,1974,75000
milos,hradecky,4,4,1944,100000
vnislav,jelinek,2,8,1963,72000
ludvik,kopriva,14,11,1978,92000
lubor,prucha,21,1,1978,24000
miroslav,adam,13,1,1947,42000
vojtech,vitek,3,7,1978,64000
dobroslav,hasek,15,9,1956,30000
leopold,bartak,18,4,1938,63000
borek,studeny,24,8,1944,38000
veroslav,forman,9,3,1990,60000
robert,vlach,18,11,1964,38000
mojmir,bucek,13,5,1970,10000
hubert,slovak,22,9,1968,100000
ctirad,moravek,4,12,1962,3000
premysl,vejvoda,18,6,1979,93000
gregor,ziga,1,1,1998,88000
libor,brazda,24,4,1940,37000
leos,studeny,10,3,1956,11000
kristian,kubat,29,9,1997,85000
patrik,petrik,23,5,1942,50000
dzamil,bauer,13,2,1957,43000
lubomir,berger,17,11,1985,76000
cestmir,sima,17,3,1944,18000
lubos,ferko,25,1,1964,37000
ondrej,merta,31,1,1965,39000
norbert,tucek,9,3,1952,41000
emanuel,horvat,19,9,1942,45000
otmar,sestak,7,4,1949,16000
borivoj,klimes,1,10,1969,25000
sava,volny,17,5,1953,78000
jeronym,hanzlik,14,9,2001,25000
sava,stejskal,4,5,1991,93000
libor,musil,18,5,1994,39000
ales,hudecek,27,12,1981,34000
medard,prusa,24,4,1964,11000
hyacint,fiser,30,5,1936,28000
bronislav,hovorka,29,10,1954,38000
dobroslav,skrivanek,6,5,1997,43000
kristian,nguyen,16,1,1951,74000
dzamil,toman,20,9,1969,64000
vavrinec,spurny,14,12,1990,7000
jaromir,ferko,1,11,1992,55000
rajmund,muller,1,1,1941,75000
libor,zeman,3,1,1953,49000
miroslav,veverka,4,1,1956,88000
poncian,louda,18,11,1997,39000
ambroz,kubin,3,1,1953,6000
dionysius,orsag,28,10,1966,29000
honza,blaha,27,5,1948,11000
milad,michal,31,9,1953,18000
radim,mlcoch,18,1,1978,43000
lubos,kupka,8,6,1983,55000
benedikt,vesely,15,11,1933,18000
ondrej,prochazka,3,9,1999,39000
dzamil,triska,1,12,1942,59000
kristian,brezina,14,3,1976,84000
otmar,vasek,11,11,1954,61000
tibor,kotek,19,12,1962,11000
poncian,pokorny,20,12,1995,13000
ctirad,kindl,10,1,1993,6000
horymir,tomecek,3,4,1992,70000
milos,vodicka,1,7,1998,83000
vojtech,neumann,13,9,1986,82000
david,kalina,20,8,1981,10000
dalimil,sebesta,27,10,1974,58000
robert,holec,4,5,1945,92000
roman,matyas,18,4,1994,78000
ctirad,zima,23,6,1931,93000
slavoj,bouda,9,9,1938,60000
vavrinec,sindler,1,4,1940,94000
daniel,kolar,11,7,1970,94000
vladimir,hanak,22,7,1998,53000
vnislav,liska,1,7,2002,45000
gustav,dolejs,11,7,1988,98000
vladislav,blaha,25,6,1953,74000
ludvik,filip,4,7,1954,64000
ivo,simecek,28,9,1981,14000
ales,vit,27,11,1983,88000
metodej,hora,31,3,1997,27000
florian,kohoutek,23,1,1931,53000
benedikt,zavrel,25,11,1931,64000
ferdinand,kratky,17,9,1978,94000
ondrej,balaz,30,11,1984,38000
norbert,hejda,8,8,1942,18000
veroslav,dokoupil,19,4,1979,98000
jaroslav,teply,29,1,2004,1000
gregor,kalous,21,3,1988,79000
libor,pechacek,29,6,2003,3000
ferdinand,sevcik,15,12,1968,6000
poncian,marsalek,8,1,1985,82000
bruno,pecka,6,10,1999,53000
dzamil,berka,17,7,1955,39000
stepan,najman,8,12,1979,1000
zdenek,dolejs,19,6,1980,17000
dominik,pecka,5,6,1932,86000
slavoj,pazdera,2,9,1955,57000
nicolas,krizek,22,10,2003,98000
honza,kafka,22,10,1996,58000
andrej,marik,24,6,1956,72000
zdenek,martinek,31,10,1943,70000
lubos,valasek,22,5,1932,13000
bohuslav,jelinek,2,12,2003,53000
gustav,vojtisek,20,8,1936,43000
premysl,turek,22,3,1936,30000
libor,schwarz,12,10,1987,3000
venceslav,pazdera,12,1,1966,82000
vladislav,martinek,25,2,1967,88000
tibor,fischer,8,5,1970,49000
hubert,kazda,6,3,1951,8000
dionysius,cermak,24,9,1967,90000
anastaz,horky,30,10,1978,54000
david,stefek,31,5,1960,11000
radovan,kazda,8,9,1947,40000
rudolf,kovarik,27,7,1965,26000
dionysius,slanina,6,4,1972,33000
daniel,kopecny,26,12,1996,58000
ctirad,dvorsky,23,7,1964,28000
rajmund,havelka,26,6,1962,25000
petr,dufek,22,10,2002,49000
robert,valek,6,10,1934,49000
milad,kvapil,1,11,1949,16000
sebastian,riha,27,6,1996,57000
kazimir,urban,22,4,1959,49000
roland,pavel,8,10,1998,56000
alvin,provaznik,13,3,1978,5000
jaroslav,bajer,26,9,1961,43000
roman,spacil,9,10,1956,71000
borivoj,kuchar,3,4,1976,59000
zbysek,pekarek,15,10,1960,18000
dalimil,placek,1,7,1989,49000
cestmir,hradil,1,1,1989,72000
mojmir,medek,4,7,1969,10000
milad,uhlir,2,11,1988,56000
veroslav,kral,20,8,2002,56000
radovan,burda,25,9,1975,54000
cyprian,kuchar,13,12,1977,59000
filip,pavlu,1,1,1970,37000
adrian,skala,18,2,1945,24000
lubor,kopecky,20,4,1949,70000
metodej,franc,5,7,1992,59000
dzamil,pecka,9,11,1982,82000
poncian,vagner,17,5,1997,19000
jiri,slama,3,11,1947,66000
jan,havlicek,16,6,1999,67000
ondrej,skala,11,3,1957,92000
daniel,homolka,8,1,1996,40000
veroslav,prokes,9,10,1997,39000
florian,kudrna,2,1,1998,70000
hanus,adam,1,12,1953,67000
kazimir,pavel,30,6,1994,85000
robert,sindelar,7,10,2002,96000
jeronym,vojta,1,9,1972,88000
radim,kostka,24,3,1992,1000
matej,hoffmann,28,5,1957,71000
erik,hovorka,8,5,1973,59000
sava,prihoda,5,11,1966,23000
lubor,parizek,22,6,1995,57000
dionysius,broz,16,1,1931,82000
julius,pilar,7,1,1944,64000
artur,kovar,4,7,1950,39000
kristian,pavlik,16,1,1990,65000
dalimil,nemecek,7,6,1936,64000
otmar,hladik,8,1,1989,39000
tomas,balcar,17,10,1973,4000
rudolf,bouda,26,5,1940,3000
poncian,karas,1,1,1967,19000
ondrej,vlk,29,8,1952,48000
bohuslav,polach,25,4,1981,87000
ctirad,chmelar,17,2,1989,25000
metodej,vorel,17,3,1971,49000
vavrinec,martinec,30,2,1968,95000
premysl,votava,25,4,1966,17000
pravoslav,horvat,1,7,1964,50000
veroslav,zahradnik,1,12,1985,71000
klement,svoboda,8,10,1967,59000
herman,horky,12,1,1991,57000
adam,urbanek,8,4,1983,49000
vladislav,homola,16,11,1959,20000
tomas,hendrych,13,1,1985,93000
bohuslav,vasicek,8,2,1931,49000
rajmund,kocian,13,3,1956,70000
bohdan,kubu,19,11,1989,96000
zdenek,koubek,9,11,1980,76000
vavrinec,sindler,5,10,1943,63000
alexej,cech,14,2,1941,49000
veroslav,rehor,16,2,1948,41000
milan,bradac,9,7,1986,33000
metodej,hampl,3,7,1932,25000
silvestr,skrivanek,1,8,1949,5000
pribyslav,hartman,15,1,1933,63000
radovan,kopecky,7,6,1959,44000
norbert,hrdina,15,12,1942,80000
vavrinec,vrabec,21,5,1939,64000
metodej,vondrak,14,5,1951,34000
premysl,dvorsky,31,8,1985,70000
slavoj,kindl,14,1,1949,86000
alexandr,urban,13,10,1988,96000
